#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:32:22.156Z,0.42,0.89,0.48,0.72,3.04,0.02,729.30,1.00,0.57,0.0000,0.0512,0.02,0.01,14254.66,16067.81,4202.89,1.77,44.36,0.85,21.20,66.06,18.80,0.01,0.34,14.80,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.48,0.00,0.00,0.42,0.89,0.48,0.72,3.04,0.02,729.30,1.00,0.57,0.0000,0.0512,0.02,0.01,0.00,0.03,0.00, 0,14254.66,16067.81,4202.89,1.77,44.36,0.85,21.20,66.06,18.80,0.01,0.34,14.80,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.48,22.28,0.00,0.47,0.95,0.49,0.72,3.04,0.00,82.81,1.00,0.65,0.0000,0.0419,68.40,17.79,0.00,0.41,13.40, 2,1977.13,2077.39,4202.89,1.90,47.59,0.94,23.52,0.52,0.99,0.53,0.72,3.04,0.00,94.53,1.00,0.64,0.0000,0.0430,72.85,17.79,0.03,0.45,8.88, 0,2200.00,2213.41,4202.89,1.99,49.70,1.05,26.17,0.45,0.85,0.54,0.73,3.05,0.00,109.12,1.00,0.52,0.0000,0.0572,73.70,3.71,0.00,0.46,22.13, 4,1907.33,2250.85,4202.89,1.69,42.37,0.91,22.69,0.60,1.06,0.56,0.72,3.02,0.00,85.01,1.00,0.72,0.0000,0.0338,78.26,6.91,0.00,0.04,14.79, 2,2517.96,2364.86,4202.89,2.13,53.24,1.20,29.96,0.39,0.88,0.45,0.73,3.05,0.00,81.39,1.00,0.59,0.0000,0.0492,61.82,24.37,0.00,0.41,13.40, 2,1655.71,1885.24,4202.89,1.76,43.91,0.79,19.70,0.40,0.88,0.45,0.72,3.04,0.00,92.07,1.00,0.54,0.0000,0.0553,62.65,27.99,0.03,0.45,8.88, 0,1666.35,1903.99,4202.89,1.75,43.76,0.79,19.82,0.30,0.67,0.44,0.72,3.04,0.00,105.94,1.00,0.29,0.0000,0.0849,61.17,16.25,0.00,0.46,22.13, 4,1247.68,1861.52,4202.89,1.34,33.51,0.59,14.84,0.26,0.72,0.36,0.72,3.04,0.00,78.43,1.00,0.39,0.0000,0.0724,49.61,35.57,0.00,0.04,14.79, 2,1082.50,1510.57,4202.89,1.43,35.83,0.52,12.88,,33.000
LinuxPCM,2024-12-02T18:32:23.157Z,0.45,0.86,0.53,0.72,3.02,0.03,831.44,1.00,0.54,0.0000,0.0547,0.03,0.01,15209.95,17759.42,4203.54,1.71,42.82,0.90,22.61,73.51,18.57,0.00,0.03,7.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.44,0.00,0.00,0.45,0.86,0.53,0.72,3.02,0.03,831.44,1.00,0.54,0.0000,0.0547,0.03,0.01,0.00,0.04,0.00, 0,15209.95,17759.42,4203.54,1.71,42.82,0.90,22.61,73.51,18.57,0.00,0.03,7.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.44,23.28,0.00,0.18,0.71,0.25,0.72,3.03,0.00,54.00,1.00,0.39,0.0000,0.0727,34.60,50.73,0.00,0.05,14.62, 2,743.25,1050.64,4203.54,1.41,35.37,0.35,8.84,0.47,0.93,0.50,0.73,3.05,0.01,94.75,1.00,0.59,0.0000,0.0482,69.36,29.17,0.00,0.06,1.41, 0,1965.89,2114.01,4203.54,1.86,46.50,0.94,23.38,0.51,0.83,0.61,0.72,3.02,0.00,124.62,1.00,0.51,0.0000,0.0586,84.29,8.57,0.02,0.00,7.12, 5,2126.55,2550.26,4203.54,1.67,41.69,1.01,25.29,0.49,0.76,0.65,0.72,3.00,0.00,139.25,1.00,0.44,0.0000,0.0671,91.40,0.16,0.00,0.00,8.44, 4,2074.96,2747.09,4203.54,1.51,37.77,0.99,24.68,0.72,1.25,0.58,0.72,3.01,0.00,64.31,1.00,0.82,0.0000,0.0212,80.72,4.61,0.00,0.05,14.62, 2,3034.25,2429.17,4203.54,2.50,62.45,1.44,36.09,0.54,0.99,0.54,0.72,3.03,0.00,96.18,1.00,0.64,0.0000,0.0425,75.39,23.14,0.00,0.06,1.41, 0,2262.63,2285.61,4203.54,1.98,49.50,1.08,26.91,0.40,0.73,0.54,0.72,3.02,0.00,122.47,1.00,0.39,0.0000,0.0730,75.55,17.31,0.02,0.00,7.12, 5,1678.53,2285.15,4203.54,1.47,36.73,0.80,19.97,0.31,0.58,0.55,0.71,2.99,0.00,135.86,1.00,0.14,0.0000,0.1026,76.74,14.82,0.00,0.00,8.44, 4,1323.90,2297.49,4203.54,1.15,28.81,0.63,15.75,,33.000
LinuxPCM,2024-12-02T18:32:24.156Z,0.42,0.78,0.54,0.73,3.08,0.03,907.25,1.00,0.47,0.0000,0.0639,0.03,0.01,14193.96,18195.19,4198.52,1.56,39.00,0.85,21.13,73.91,14.15,0.07,0.54,11.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.76,0.00,0.00,0.42,0.78,0.54,0.73,3.08,0.03,907.25,1.00,0.47,0.0000,0.0639,0.03,0.01,0.00,0.04,0.00, 0,14193.96,18195.19,4198.52,1.56,39.00,0.85,21.13,73.91,14.15,0.07,0.54,11.34,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.76,23.57,0.00,0.52,1.04,0.50,0.73,3.08,0.00,77.20,1.00,0.70,0.0000,0.0354,68.27,31.73,0.00,0.00,0.00, 3,2180.63,2104.28,4198.52,2.07,51.81,1.04,25.97,0.37,0.70,0.52,0.74,3.11,0.00,122.38,1.00,0.34,0.0000,0.0790,70.86,15.86,0.00,0.04,13.24, 0,1549.03,2201.18,4198.52,1.41,35.19,0.74,18.45,0.40,0.71,0.57,0.73,3.06,0.00,125.58,1.00,0.38,0.0000,0.0739,78.40,6.54,0.00,0.00,15.05, 4,1700.07,2397.70,4198.52,1.42,35.45,0.81,20.25,0.34,0.64,0.54,0.74,3.11,0.01,127.48,1.00,0.25,0.0000,0.0888,72.69,7.85,0.26,2.12,17.08, 4,1436.04,2257.26,4198.52,1.27,31.81,0.68,17.10,0.54,1.06,0.51,0.73,3.07,0.01,77.64,1.00,0.71,0.0000,0.0342,70.23,29.77,0.00,0.00,0.00, 3,2271.07,2152.03,4198.52,2.11,52.77,1.08,27.05,0.45,0.78,0.57,0.73,3.06,0.00,123.82,1.00,0.45,0.0000,0.0656,78.57,8.15,0.00,0.04,13.24, 0,1886.08,2404.25,4198.52,1.57,39.22,0.90,22.46,0.39,0.69,0.56,0.73,3.07,0.00,125.08,1.00,0.36,0.0000,0.0766,76.93,8.02,0.00,0.00,15.05, 4,1632.98,2362.90,4198.52,1.38,34.55,0.78,19.45,0.37,0.66,0.55,0.73,3.08,0.00,128.06,1.00,0.30,0.0000,0.0833,75.30,5.24,0.26,2.12,17.08, 4,1538.07,2315.59,4198.52,1.33,33.21,0.73,18.32,,33.000
LinuxPCM,2024-12-02T18:32:25.156Z,0.38,0.84,0.45,0.71,3.00,0.03,728.89,1.00,0.52,0.0000,0.0572,0.03,0.01,12732.86,15230.63,4198.53,1.67,41.80,0.76,18.95,63.56,15.14,0.01,0.12,21.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.45,0.00,0.00,0.38,0.84,0.45,0.71,3.00,0.03,728.89,1.00,0.52,0.0000,0.0572,0.03,0.01,0.00,0.04,0.00, 1,12732.86,15230.63,4198.53,1.67,41.80,0.76,18.95,63.56,15.14,0.01,0.12,21.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.45,20.27,0.00,0.28,0.61,0.46,0.72,3.03,0.01,110.82,1.00,0.21,0.0000,0.0942,63.88,4.79,0.00,0.37,30.95, 7,1176.19,1932.11,4198.53,1.22,30.44,0.56,14.01,0.50,1.13,0.44,0.71,3.00,0.01,62.64,1.00,0.75,0.0000,0.0299,62.13,31.54,0.00,0.00,6.33, 1,2093.74,1860.88,4198.53,2.25,56.26,1.00,24.93,0.35,0.74,0.48,0.72,3.01,0.00,111.89,1.00,0.37,0.0000,0.0752,67.18,0.79,0.00,0.00,32.03,10,1488.36,2019.96,4198.53,1.47,36.84,0.71,17.72,0.50,1.01,0.50,0.71,2.96,0.00,81.45,1.00,0.68,0.0000,0.0385,71.12,13.38,0.02,0.12,15.36, 5,2116.89,2105.60,4198.53,2.01,50.27,1.01,25.21,0.31,0.65,0.48,0.72,3.02,0.00,111.53,1.00,0.28,0.0000,0.0861,66.18,2.50,0.00,0.37,30.95, 7,1294.96,2000.06,4198.53,1.29,32.37,0.62,15.42,0.49,1.12,0.44,0.71,2.99,0.00,62.48,1.00,0.75,0.0000,0.0304,61.39,32.28,0.00,0.00,6.33, 1,2052.74,1835.76,4198.53,2.24,55.91,0.98,24.45,0.27,0.63,0.43,0.71,2.99,0.00,110.09,1.00,0.19,0.0000,0.0966,60.60,7.37,0.00,0.00,32.03,10,1139.22,1813.35,4198.53,1.26,31.41,0.54,13.57,0.33,0.82,0.40,0.71,2.97,0.01,77.98,1.00,0.52,0.0000,0.0569,56.02,28.48,0.02,0.12,15.36, 5,1370.75,1662.92,4198.53,1.65,41.22,0.65,16.32,,33.000
LinuxPCM,2024-12-02T18:32:26.157Z,0.40,0.82,0.48,0.71,2.99,0.03,786.80,1.00,0.51,0.0000,0.0586,0.03,0.01,13417.61,16281.65,4202.71,1.65,41.20,0.80,19.95,68.11,15.22,0.00,0.25,16.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.07,0.00,0.00,0.40,0.82,0.48,0.71,2.99,0.03,786.80,1.00,0.51,0.0000,0.0586,0.03,0.01,0.00,0.04,0.00, 0,13417.61,16281.65,4202.71,1.65,41.20,0.80,19.95,68.11,15.22,0.00,0.25,16.42,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.07,20.91,0.00,0.31,0.64,0.48,0.71,2.99,0.00,112.44,1.00,0.27,0.0000,0.0874,67.33,6.56,0.02,0.53,25.57, 4,1286.38,2013.07,4202.71,1.28,31.95,0.61,15.30,0.54,1.06,0.50,0.71,2.98,0.00,79.44,1.00,0.70,0.0000,0.0353,70.84,29.16,0.00,0.00,0.00, 0,2248.54,2112.61,4202.71,2.13,53.22,1.07,26.75,0.31,0.65,0.48,0.71,2.99,0.00,119.45,1.00,0.24,0.0000,0.0912,67.28,2.30,0.00,0.48,29.94, 6,1309.12,2015.40,4202.71,1.30,32.48,0.62,15.58,0.39,0.89,0.45,0.71,2.99,0.00,81.02,1.00,0.59,0.0000,0.0489,62.66,27.17,0.00,0.00,10.17, 4,1656.52,1871.69,4202.71,1.77,44.25,0.79,19.71,0.33,0.66,0.49,0.71,2.99,0.00,112.97,1.00,0.31,0.0000,0.0823,68.91,4.98,0.02,0.53,25.57, 4,1372.50,2064.19,4202.71,1.33,33.25,0.65,16.33,0.51,1.04,0.49,0.71,2.99,0.00,79.03,1.00,0.69,0.0000,0.0372,68.38,31.62,0.00,0.00,0.00, 0,2125.41,2043.16,4202.71,2.08,52.01,1.01,25.29,0.32,0.66,0.49,0.71,2.99,0.00,119.51,1.00,0.26,0.0000,0.0885,68.21,1.37,0.00,0.48,29.94, 6,1350.58,2042.34,4202.71,1.32,33.06,0.64,16.07,0.49,0.98,0.50,0.71,2.97,0.01,82.95,1.00,0.66,0.0000,0.0401,71.25,18.57,0.00,0.00,10.17, 4,2068.55,2119.19,4202.71,1.95,48.81,0.98,24.61,,33.000
LinuxPCM,2024-12-02T18:32:27.156Z,0.43,0.82,0.53,0.72,3.02,0.05,838.83,1.00,0.52,0.0000,0.0575,0.06,0.04,14585.30,17728.39,4198.50,1.65,41.14,0.87,21.71,73.40,16.26,0.00,0.02,10.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.84,0.00,0.00,0.43,0.82,0.53,0.72,3.02,0.05,838.83,1.00,0.52,0.0000,0.0575,0.06,0.04,0.00,0.09,0.00, 0,14585.30,17728.39,4198.50,1.65,41.14,0.87,21.71,73.40,16.26,0.00,0.02,10.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.84,22.65,0.00,0.52,0.79,0.65,0.71,2.99,0.00,136.77,1.00,0.47,0.0000,0.0632,92.10,5.08,0.00,0.00,2.81, 1,2164.42,2749.88,4198.50,1.57,39.35,1.03,25.78,0.41,0.91,0.45,0.72,3.04,0.00,81.32,1.00,0.60,0.0000,0.0473,62.03,37.97,0.00,0.00,0.00, 0,1719.73,1887.74,4198.50,1.82,45.55,0.82,20.48,0.35,0.65,0.54,0.72,3.03,0.00,126.65,1.00,0.28,0.0000,0.0862,74.74,1.22,0.00,0.04,24.00, 4,1469.65,2262.71,4198.50,1.30,32.48,0.70,17.50,0.49,1.02,0.49,0.72,3.03,0.01,75.35,1.00,0.70,0.0000,0.0363,67.49,18.01,0.00,0.04,14.46, 2,2076.67,2044.37,4198.50,2.03,50.79,0.99,24.73,0.36,0.64,0.56,0.72,3.02,0.00,133.80,1.00,0.26,0.0000,0.0891,78.02,19.16,0.00,0.00,2.81, 1,1500.84,2355.72,4198.50,1.27,31.86,0.71,17.87,0.62,1.08,0.58,0.72,3.01,0.01,85.31,1.00,0.73,0.0000,0.0326,80.72,19.28,0.00,0.00,0.00, 0,2618.40,2431.43,4198.50,2.15,53.84,1.25,31.18,0.35,0.65,0.54,0.72,3.03,0.00,126.49,1.00,0.28,0.0000,0.0860,74.77,1.19,0.00,0.04,24.00, 4,1470.29,2263.57,4198.50,1.30,32.48,0.70,17.51,0.37,0.90,0.41,0.72,3.02,0.02,73.14,1.00,0.61,0.0000,0.0467,57.34,28.16,0.00,0.04,14.46, 2,1565.29,1732.96,4198.50,1.81,45.16,0.75,18.64,,33.000
LinuxPCM,2024-12-02T18:32:28.156Z,0.45,0.82,0.55,0.74,3.12,0.03,885.86,1.00,0.51,0.0000,0.0591,0.03,0.01,14983.94,18384.10,4198.49,1.63,40.75,0.89,22.31,73.77,15.99,0.01,1.40,8.84,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.78,0.00,0.00,0.45,0.82,0.55,0.74,3.12,0.03,885.86,1.00,0.51,0.0000,0.0591,0.03,0.01,0.00,0.04,0.00, 0,14983.94,18384.10,4198.49,1.63,40.75,0.89,22.31,73.77,15.99,0.01,1.40,8.84,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.78,24.59,0.00,0.38,0.84,0.45,0.74,3.11,0.01,83.10,1.00,0.56,0.0000,0.0520,60.90,38.21,0.00,0.05,0.84, 2,1598.31,1893.37,4198.49,1.69,42.21,0.76,19.03,0.30,0.59,0.52,0.74,3.11,0.01,136.51,1.00,0.10,0.0000,0.1069,70.03,12.07,0.00,5.08,12.82, 0,1277.52,2178.32,4198.49,1.17,29.32,0.61,15.21,0.42,0.69,0.61,0.74,3.13,0.00,135.94,1.00,0.36,0.0000,0.0771,81.58,0.43,0.02,0.46,17.52, 5,1763.98,2548.63,4198.49,1.38,34.61,0.84,21.01,0.47,0.96,0.49,0.75,3.13,0.00,83.59,1.00,0.65,0.0000,0.0422,65.62,30.17,0.00,0.03,4.17, 2,1979.92,2052.77,4198.49,1.93,48.23,0.94,23.58,0.67,1.08,0.62,0.74,3.11,0.00,88.62,1.00,0.74,0.0000,0.0316,83.82,15.29,0.00,0.05,0.84, 2,2806.24,2606.62,4198.49,2.15,53.83,1.34,33.42,0.43,0.73,0.60,0.74,3.10,0.00,138.87,1.00,0.36,0.0000,0.0761,80.80,1.30,0.00,5.08,12.82, 0,1825.06,2500.12,4198.49,1.46,36.50,0.87,21.73,0.35,0.62,0.56,0.75,3.13,0.00,134.29,1.00,0.23,0.0000,0.0922,75.63,6.37,0.02,0.46,17.52, 5,1456.96,2366.28,4198.49,1.23,30.79,0.69,17.35,0.54,1.02,0.53,0.74,3.12,0.00,84.94,1.00,0.69,0.0000,0.0373,71.75,24.05,0.00,0.03,4.17, 2,2275.94,2237.98,4198.49,2.03,50.85,1.08,27.10,,33.000
LinuxPCM,2024-12-02T18:32:29.156Z,0.44,0.87,0.51,0.72,3.03,0.03,788.05,1.00,0.56,0.0000,0.0531,0.03,0.01,14850.55,17121.02,4202.88,1.73,43.37,0.88,22.08,70.60,18.71,0.12,0.56,10.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.23,0.00,0.00,0.44,0.87,0.51,0.72,3.03,0.03,788.05,1.00,0.56,0.0000,0.0531,0.03,0.01,0.00,0.04,0.00, 0,14850.55,17121.02,4202.88,1.73,43.37,0.88,22.08,70.60,18.71,0.12,0.56,10.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.23,23.07,0.00,0.43,0.78,0.56,0.72,3.04,0.00,118.99,1.00,0.46,0.0000,0.0652,77.23,11.40,0.02,0.04,11.30, 0,1823.99,2348.23,4202.88,1.55,38.84,0.87,21.70,0.41,0.88,0.47,0.72,3.02,0.00,93.12,1.00,0.55,0.0000,0.0534,65.45,22.16,0.00,0.10,12.29, 0,1743.40,1980.10,4202.88,1.76,44.02,0.83,20.74,0.32,0.90,0.36,0.72,3.02,0.01,64.52,1.00,0.60,0.0000,0.0474,50.13,30.90,0.47,2.11,16.39, 4,1361.43,1515.29,4202.88,1.80,44.92,0.65,16.20,0.44,0.79,0.55,0.72,3.02,0.00,114.27,1.00,0.48,0.0000,0.0621,76.67,23.33,0.00,0.00,0.00, 2,1839.72,2320.51,4202.88,1.59,39.64,0.88,21.89,0.39,0.74,0.54,0.73,3.06,0.00,118.33,1.00,0.40,0.0000,0.0713,73.59,15.04,0.02,0.04,11.30, 0,1659.56,2251.18,4202.88,1.47,36.86,0.79,19.74,0.47,0.94,0.51,0.71,3.00,0.00,94.31,1.00,0.60,0.0000,0.0474,70.93,16.68,0.00,0.10,12.29, 0,1991.00,2128.30,4202.88,1.87,46.77,0.95,23.69,0.52,1.09,0.48,0.72,3.02,0.01,68.22,1.00,0.74,0.0000,0.0313,66.50,14.53,0.47,2.11,16.39, 4,2180.86,2009.99,4202.88,2.17,54.25,1.04,25.95,0.54,0.88,0.61,0.72,3.04,0.00,116.28,1.00,0.57,0.0000,0.0517,84.33,15.67,0.00,0.00,0.00, 2,2250.58,2567.42,4202.88,1.75,43.83,1.07,26.77,,33.000
LinuxPCM,2024-12-02T18:32:30.156Z,0.43,0.90,0.48,0.71,2.97,0.03,742.49,1.00,0.57,0.0000,0.0510,0.03,0.01,14548.77,16154.15,4198.55,1.80,45.03,0.87,21.66,67.92,19.91,0.10,0.42,11.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,0.00,0.00,0.43,0.90,0.48,0.71,2.97,0.03,742.49,1.00,0.57,0.0000,0.0510,0.03,0.01,0.00,0.04,0.00, 0,14548.77,16154.15,4198.55,1.80,45.03,0.87,21.66,67.92,19.91,0.10,0.42,11.64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,21.95,0.00,0.37,0.70,0.52,0.71,2.99,0.00,120.98,1.00,0.34,0.0000,0.0788,73.45,2.17,0.00,0.13,24.25, 6,1534.42,2196.24,4198.55,1.40,34.93,0.73,18.27,0.50,1.06,0.47,0.71,3.00,0.01,77.08,1.00,0.69,0.0000,0.0369,65.65,28.32,0.40,1.15,4.48, 0,2090.46,1970.47,4198.55,2.12,53.04,1.00,24.89,0.48,1.03,0.47,0.71,2.96,0.00,79.81,1.00,0.67,0.0000,0.0396,66.09,30.90,0.00,0.09,2.92, 5,2013.02,1957.24,4198.55,2.06,51.43,0.96,23.97,0.54,0.98,0.56,0.71,2.97,0.00,96.23,1.00,0.65,0.0000,0.0422,78.52,6.23,0.00,0.33,14.92, 3,2281.28,2333.12,4198.55,1.96,48.89,1.09,27.17,0.28,0.60,0.47,0.71,3.00,0.00,119.46,1.00,0.16,0.0000,0.1006,66.35,9.27,0.00,0.13,24.25, 6,1187.15,1987.98,4198.55,1.19,29.86,0.57,14.14,0.48,1.05,0.46,0.70,2.94,0.00,76.86,1.00,0.68,0.0000,0.0380,65.58,28.39,0.40,1.15,4.48, 0,2021.43,1928.90,4198.55,2.10,52.40,0.96,24.07,0.54,1.07,0.51,0.70,2.95,0.00,81.00,1.00,0.70,0.0000,0.0355,72.21,24.78,0.00,0.09,2.92, 5,2282.46,2129.31,4198.55,2.14,53.60,1.09,27.18,0.27,0.69,0.39,0.71,2.98,0.00,91.07,1.00,0.33,0.0000,0.0800,55.49,29.26,0.00,0.33,14.92, 3,1138.57,1650.89,4198.55,1.38,34.48,0.54,13.56,,33.000
LinuxPCM,2024-12-02T18:32:31.156Z,0.43,0.91,0.47,0.73,3.05,0.02,696.21,1.00,0.59,0.0000,0.0484,0.02,0.01,14375.37,15819.01,4199.44,1.82,45.44,0.86,21.40,64.83,20.00,0.01,0.78,14.38,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.59,0.00,0.00,0.43,0.91,0.47,0.73,3.05,0.02,696.21,1.00,0.59,0.0000,0.0484,0.02,0.01,0.00,0.04,0.00, 0,14375.37,15819.01,4199.44,1.82,45.44,0.86,21.40,64.83,20.00,0.01,0.78,14.38,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.59,22.41,0.00,0.48,0.82,0.58,0.73,3.07,0.00,114.69,1.00,0.52,0.0000,0.0570,79.78,5.41,0.02,0.01,14.78, 1,2013.51,2445.13,4199.44,1.65,41.17,0.96,23.97,0.36,0.81,0.44,0.73,3.07,0.00,96.03,1.00,0.47,0.0000,0.0635,60.52,28.45,0.00,0.21,10.81, 0,1512.35,1857.45,4199.44,1.63,40.71,0.72,18.01,0.27,0.82,0.33,0.73,3.08,0.01,62.24,1.00,0.53,0.0000,0.0557,44.38,41.24,0.02,2.80,11.55, 4,1117.04,1366.66,4199.44,1.63,40.87,0.53,13.30,0.39,0.97,0.41,0.71,3.00,0.00,71.21,1.00,0.64,0.0000,0.0431,56.99,22.53,0.00,0.08,20.40, 7,1652.98,1709.34,4199.44,1.93,48.35,0.79,19.68,0.32,0.66,0.49,0.72,3.03,0.00,111.76,1.00,0.30,0.0000,0.0836,67.33,17.86,0.02,0.01,14.78, 1,1337.33,2038.22,4199.44,1.31,32.81,0.64,15.92,0.53,0.98,0.54,0.72,3.00,0.00,99.22,1.00,0.63,0.0000,0.0445,75.83,13.15,0.00,0.21,10.81, 0,2230.34,2278.15,4199.44,1.96,48.95,1.06,26.56,0.65,1.17,0.55,0.73,3.07,0.00,69.50,1.00,0.79,0.0000,0.0255,75.91,9.71,0.02,2.80,11.55, 4,2726.10,2326.57,4199.44,2.34,58.59,1.30,32.46,0.43,0.99,0.43,0.74,3.11,0.00,71.56,1.00,0.66,0.0000,0.0401,57.85,21.67,0.00,0.08,20.39, 7,1785.72,1797.49,4199.44,1.99,49.67,0.85,21.26,,33.000
