#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:28:50.176Z,0.51,1.57,0.33,0.83,3.47,0.03,141.75,1.00,0.93,0.0000,0.0082,0.02,0.01,17183.15,10959.67,4202.49,3.14,78.39,1.02,25.56,39.46,35.46,0.02,0.31,24.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,0.00,0.00,0.51,1.57,0.33,0.83,3.47,0.03,141.75,1.00,0.93,0.0000,0.0082,0.02,0.01,0.00,0.03,0.00, 0,17183.15,10959.67,4202.49,3.14,78.39,1.02,25.56,39.46,35.46,0.02,0.31,24.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,27.33,0.00,0.11,1.21,0.09,0.83,3.48,0.01,9.75,1.00,0.81,0.0000,0.0218,10.63,70.40,0.00,0.10,18.88, 4,447.60,370.18,4202.49,2.42,60.46,0.21,5.33,0.54,1.64,0.33,0.83,3.49,0.00,13.74,1.00,0.95,0.0000,0.0060,39.79,36.96,0.00,0.04,23.22, 0,2275.58,1388.43,4202.49,3.28,81.95,1.08,27.07,0.28,1.28,0.22,0.83,3.48,0.00,25.86,1.00,0.81,0.0000,0.0222,26.17,32.99,0.04,0.00,40.79,13,1165.05,910.96,4202.49,2.56,63.95,0.55,13.86,1.14,1.67,0.68,0.82,3.46,0.00,22.08,1.00,0.96,0.0000,0.0046,82.45,0.32,0.02,1.11,16.10, 3,4778.03,2857.71,4202.49,3.34,83.60,2.27,56.85,0.99,1.61,0.61,0.82,3.44,0.00,26.55,1.00,0.95,0.0000,0.0064,74.62,6.40,0.00,0.10,18.88, 4,4147.70,2568.91,4202.49,3.23,80.73,1.97,49.35,0.51,1.63,0.31,0.81,3.39,0.00,13.08,1.00,0.95,0.0000,0.0061,38.61,38.13,0.00,0.04,23.22, 0,2140.69,1310.28,4202.49,3.27,81.69,1.02,25.47,0.53,1.45,0.37,0.85,3.58,0.00,30.64,1.00,0.88,0.0000,0.0138,42.96,16.21,0.04,0.00,40.79,13,2221.87,1537.03,4202.49,2.89,72.28,1.06,26.43,0.00,0.41,0.00,0.83,3.49,0.00,0.06,0.92,0.41,0.0007,0.0093,0.46,82.31,0.02,1.11,16.10, 3,6.62,16.19,4202.49,0.82,20.43,0.00,0.08,,33.000
LinuxPCM,2024-12-02T18:28:51.175Z,0.43,1.31,0.33,0.83,3.51,0.03,289.93,1.00,0.83,0.0000,0.0203,0.03,0.02,14298.59,10950.68,4197.72,2.61,65.29,0.85,21.29,39.06,26.07,0.21,0.92,33.73,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.31,0.00,0.00,0.43,1.31,0.33,0.83,3.51,0.03,289.93,1.00,0.83,0.0000,0.0203,0.03,0.02,0.00,0.04,0.00, 0,14298.59,10950.68,4197.72,2.61,65.29,0.85,21.29,39.06,26.07,0.21,0.92,33.73,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.31,25.12,0.00,0.28,1.28,0.22,0.83,3.47,0.00,24.86,1.00,0.82,0.0000,0.0213,26.40,36.97,0.80,3.58,32.25,11,1167.89,915.07,4197.72,2.55,63.81,0.56,13.91,0.51,1.45,0.35,0.83,3.51,0.00,31.45,1.00,0.88,0.0000,0.0147,42.00,28.74,0.00,0.00,29.26, 0,2137.22,1472.11,4197.72,2.90,72.59,1.02,25.46,0.26,1.42,0.18,0.85,3.57,0.00,16.34,1.00,0.87,0.0000,0.0150,21.54,36.79,0.02,0.12,41.53,13,1089.02,767.96,4197.72,2.84,70.90,0.52,12.97,0.28,0.86,0.33,0.83,3.49,0.00,65.22,1.00,0.54,0.0000,0.0548,39.58,28.52,0.00,0.00,31.90,11,1189.96,1381.46,4197.72,1.72,43.07,0.57,14.17,0.55,1.43,0.38,0.85,3.56,0.01,29.38,1.00,0.89,0.0000,0.0127,45.32,18.05,0.80,3.58,32.25,11,2310.96,1614.33,4197.72,2.86,71.58,1.10,27.53,0.44,1.42,0.31,0.82,3.44,0.00,30.31,1.00,0.86,0.0000,0.0164,37.81,32.93,0.00,0.00,29.26, 0,1850.98,1299.95,4197.72,2.85,71.19,0.88,22.05,0.54,1.54,0.35,0.84,3.52,0.00,21.76,1.00,0.92,0.0000,0.0096,42.07,16.26,0.02,0.12,41.53,13,2276.34,1481.85,4197.72,3.07,76.81,1.08,27.11,0.54,1.13,0.48,0.83,3.49,0.00,70.60,1.00,0.74,0.0000,0.0310,57.78,10.32,0.00,0.00,31.90,11,2276.22,2017.94,4197.72,2.26,56.40,1.08,27.11,,33.000
LinuxPCM,2024-12-02T18:28:52.176Z,0.44,1.19,0.37,0.84,3.51,0.09,373.85,1.00,0.79,0.0000,0.0250,0.07,0.03,14948.23,12595.95,4203.05,2.37,59.34,0.89,22.23,44.81,23.60,0.16,1.45,29.98,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.34,0.00,0.00,0.44,1.19,0.37,0.84,3.51,0.09,373.85,1.00,0.79,0.0000,0.0250,0.07,0.03,0.00,0.10,0.00, 0,14948.23,12595.95,4203.05,2.37,59.34,0.89,22.23,44.81,23.60,0.16,1.45,29.98,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.34,26.19,0.00,0.43,1.08,0.40,0.84,3.52,0.01,50.89,1.00,0.76,0.0000,0.0280,47.79,20.34,0.19,1.01,30.67, 3,1819.30,1684.31,4203.05,2.16,54.01,0.87,21.64,0.61,1.18,0.52,0.84,3.51,0.00,76.47,1.00,0.75,0.0000,0.0296,62.10,25.63,0.00,0.00,12.27, 0,2584.31,2183.32,4203.05,2.37,59.18,1.23,30.74,0.54,1.18,0.46,0.84,3.52,0.00,56.80,1.00,0.79,0.0000,0.0250,54.74,15.98,0.03,0.02,29.23, 4,2275.82,1930.43,4203.05,2.36,58.95,1.08,27.08,0.10,1.40,0.07,0.84,3.53,0.03,1.87,0.99,0.96,0.0001,0.0046,8.17,38.89,0.43,4.76,47.75, 3,404.17,288.09,4203.05,2.81,70.15,0.19,4.81,0.44,1.11,0.39,0.82,3.44,0.02,49.50,1.00,0.74,0.0000,0.0268,48.17,19.95,0.19,1.01,30.67, 3,1844.84,1657.72,4203.05,2.23,55.64,0.88,21.95,0.52,1.11,0.46,0.84,3.53,0.01,74.34,1.00,0.71,0.0000,0.0343,55.09,32.64,0.00,0.00,12.27, 0,2168.92,1946.24,4203.05,2.23,55.72,1.03,25.80,0.37,1.04,0.36,0.83,3.49,0.01,53.43,1.00,0.71,0.0000,0.0342,43.17,27.56,0.03,0.02,29.23, 4,1563.47,1505.65,4203.05,2.08,51.92,0.74,18.60,0.54,1.63,0.33,0.85,3.56,0.01,10.56,1.00,0.96,0.0000,0.0046,39.26,7.79,0.43,4.76,47.75, 3,2287.41,1400.20,4203.05,3.27,81.68,1.09,27.22,,33.000
LinuxPCM,2024-12-02T18:28:53.186Z,0.44,1.14,0.39,0.85,3.57,0.02,454.00,1.00,0.74,0.0000,0.0307,0.02,0.01,14786.86,12994.85,4198.20,2.28,56.90,0.88,21.98,45.45,22.93,0.15,0.69,30.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.24,0.00,0.00,0.44,1.14,0.39,0.85,3.57,0.02,454.00,1.00,0.74,0.0000,0.0307,0.02,0.01,0.00,0.03,0.00, 1,14786.86,12994.85,4198.20,2.28,56.90,0.88,21.98,45.45,22.93,0.15,0.69,30.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.24,27.04,0.00,0.12,0.82,0.14,0.84,3.52,0.00,28.29,1.00,0.51,0.0000,0.0585,16.72,44.52,0.00,0.06,38.70, 1,483.95,587.60,4198.20,1.65,41.18,0.23,5.76,0.51,1.13,0.45,0.84,3.55,0.01,70.69,1.00,0.72,0.0000,0.0332,53.13,14.56,0.60,2.72,28.99, 9,2131.63,1882.97,4198.20,2.26,56.60,1.02,25.39,0.61,1.19,0.52,0.86,3.59,0.00,68.46,1.00,0.78,0.0000,0.0266,60.30,25.80,0.00,0.00,13.90, 4,2573.70,2165.02,4198.20,2.38,59.44,1.23,30.65,0.33,1.02,0.32,0.85,3.56,0.00,54.70,1.00,0.67,0.0000,0.0394,38.21,20.09,0.00,0.00,41.70,10,1387.75,1360.77,4198.20,2.04,50.99,0.66,16.52,0.68,1.41,0.48,0.84,3.54,0.00,41.43,1.00,0.88,0.0000,0.0143,57.36,4.30,0.00,0.06,38.27, 1,2896.14,2050.63,4198.20,2.82,70.62,1.36,34.12,0.34,0.98,0.35,0.86,3.63,0.00,67.56,1.00,0.60,0.0000,0.0474,40.34,27.36,0.60,2.72,28.99, 9,1426.04,1461.92,4198.20,1.95,48.77,0.68,16.98,0.53,1.14,0.47,0.85,3.55,0.00,67.18,1.00,0.75,0.0000,0.0301,55.26,30.84,0.00,0.00,13.90, 4,2233.48,1961.18,4198.20,2.28,56.94,1.06,26.60,0.39,1.08,0.36,0.86,3.62,0.00,55.70,1.00,0.72,0.0000,0.0337,42.11,16.20,0.00,0.00,41.70,10,1654.16,1524.76,4198.20,2.17,54.24,0.79,19.70,,33.000
LinuxPCM,2024-12-02T18:28:54.176Z,0.41,1.51,0.27,0.84,3.52,0.02,144.83,1.00,0.91,0.0000,0.0106,0.01,0.01,13630.99,9054.10,4201.82,3.01,75.28,0.81,20.30,32.22,27.33,0.02,0.17,40.26,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.41,0.00,0.00,0.41,1.51,0.27,0.84,3.52,0.02,144.83,1.00,0.91,0.0000,0.0106,0.01,0.01,0.00,0.02,0.00, 0,13630.99,9054.10,4201.82,3.01,75.28,0.81,20.30,32.22,27.33,0.02,0.17,40.26,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.41,23.24,0.00,0.57,1.65,0.35,0.84,3.53,0.00,13.72,1.00,0.95,0.0000,0.0057,41.13,19.85,0.00,0.17,38.85, 0,2392.02,1450.51,4201.82,3.30,82.45,1.14,28.46,0.53,1.67,0.32,0.82,3.45,0.00,10.22,1.00,0.96,0.0000,0.0045,38.87,38.10,0.00,0.30,22.73, 7,2247.47,1342.86,4201.82,3.35,83.68,1.07,26.74,0.37,1.61,0.23,0.85,3.56,0.00,10.99,1.00,0.94,0.0000,0.0070,27.26,29.13,0.04,0.00,43.57, 2,1565.34,970.19,4201.82,3.23,80.67,0.75,18.63,0.27,1.05,0.26,0.83,3.48,0.00,41.04,1.00,0.70,0.0000,0.0360,31.12,12.95,0.05,0.19,55.69,10,1139.60,1084.68,4201.82,2.10,52.53,0.54,13.56,0.27,1.66,0.17,0.83,3.49,0.00,5.18,1.00,0.96,0.0000,0.0045,19.97,40.58,0.00,0.17,39.28, 0,1142.14,689.60,4201.82,3.31,82.81,0.55,13.74,0.54,1.67,0.32,0.85,3.55,0.00,10.38,1.00,0.96,0.0000,0.0046,38.29,38.68,0.00,0.30,22.73, 7,2278.87,1361.01,4201.82,3.35,83.72,1.08,27.12,0.41,1.62,0.25,0.83,3.50,0.00,12.15,1.00,0.94,0.0000,0.0071,30.41,25.99,0.04,0.00,43.57, 2,1721.43,1063.79,4201.82,3.24,80.91,0.82,20.48,0.27,1.05,0.26,0.85,3.57,0.00,41.16,1.00,0.70,0.0000,0.0360,30.58,13.49,0.05,0.19,55.69,10,1144.13,1091.46,4201.82,2.10,52.41,0.54,13.61,,33.000
LinuxPCM,2024-12-02T18:28:55.175Z,0.56,1.67,0.33,0.83,3.49,0.02,85.81,1.00,0.96,0.0000,0.0046,0.02,0.01,18742.09,11204.63,4198.40,3.35,83.64,1.12,27.90,40.19,40.24,0.10,0.75,18.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.41,0.00,0.00,0.56,1.67,0.33,0.83,3.49,0.02,85.81,1.00,0.96,0.0000,0.0046,0.02,0.01,0.00,0.03,0.00, 0,18742.09,11204.63,4198.40,3.35,83.64,1.12,27.90,40.19,40.24,0.10,0.75,18.71,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.41,29.23,0.00,0.40,1.66,0.24,0.83,3.51,0.00,7.73,1.00,0.96,0.0000,0.0045,29.31,51.92,0.00,0.23,18.54, 9,1700.00,1027.11,4198.40,3.31,82.76,0.81,20.25,0.11,1.63,0.07,0.83,3.50,0.00,2.11,1.00,0.96,0.0000,0.0046,8.05,72.95,0.00,0.12,18.88, 0,458.54,281.31,4198.40,3.26,81.50,0.22,5.46,0.99,1.68,0.59,0.83,3.50,0.00,18.81,1.00,0.96,0.0000,0.0045,70.32,11.03,0.00,0.08,18.57, 1,4138.98,2463.75,4198.40,3.36,84.00,1.97,49.29,0.44,1.67,0.27,0.83,3.50,0.00,8.47,1.00,0.96,0.0000,0.0045,31.93,46.24,0.40,2.57,18.86, 9,1865.15,1118.30,4198.40,3.34,83.39,0.89,22.21,0.72,1.67,0.43,0.82,3.46,0.00,13.64,1.00,0.96,0.0000,0.0045,51.91,29.32,0.00,0.23,18.54, 9,3002.85,1797.22,4198.40,3.34,83.54,1.43,35.76,1.01,1.68,0.60,0.83,3.47,0.00,19.29,1.00,0.96,0.0000,0.0045,73.01,7.99,0.00,0.12,18.88, 0,4252.30,2529.03,4198.40,3.36,84.07,2.03,50.64,0.15,1.64,0.09,0.83,3.50,0.00,2.94,1.00,0.96,0.0000,0.0046,11.07,70.28,0.00,0.08,18.57, 1,634.71,386.76,4198.40,3.28,82.05,0.30,7.56,0.64,1.68,0.38,0.83,3.48,0.00,12.81,1.00,0.96,0.0000,0.0048,45.97,32.21,0.40,2.57,18.86, 9,2689.57,1601.16,4198.40,3.36,83.99,1.28,32.03,,33.000
LinuxPCM,2024-12-02T18:28:56.175Z,0.46,1.41,0.33,0.83,3.50,0.02,228.19,1.00,0.88,0.0000,0.0148,0.02,0.01,15403.01,10961.23,4198.59,2.81,70.26,0.92,22.93,39.19,29.57,0.04,0.52,30.69,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.35,0.00,0.00,0.46,1.41,0.33,0.83,3.50,0.02,228.19,1.00,0.88,0.0000,0.0148,0.02,0.01,0.00,0.03,0.00, 0,15403.01,10961.23,4198.59,2.81,70.26,0.92,22.93,39.19,29.57,0.04,0.52,30.69,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.35,26.17,0.00,0.35,1.29,0.27,0.83,3.50,0.00,28.85,1.00,0.83,0.0000,0.0199,32.07,35.41,0.00,0.12,32.40, 4,1451.39,1121.06,4198.59,2.59,64.73,0.69,17.28,0.00,0.44,0.00,0.83,3.50,0.00,0.05,0.93,0.34,0.0006,0.0085,0.36,80.06,0.03,0.09,19.46, 0,5.56,12.68,4198.59,0.88,21.91,0.00,0.07,0.62,1.47,0.42,0.83,3.49,0.00,32.80,1.00,0.89,0.0000,0.0126,50.72,25.92,0.02,1.41,21.92, 2,2601.90,1771.38,4198.59,2.94,73.44,1.24,30.99,0.32,1.12,0.29,0.84,3.52,0.00,42.07,1.00,0.74,0.0000,0.0312,34.35,16.13,0.10,0.45,48.97, 4,1347.47,1207.70,4198.59,2.23,55.79,0.64,16.05,0.54,1.41,0.38,0.83,3.49,0.00,32.34,1.00,0.88,0.0000,0.0142,46.27,21.21,0.00,0.12,32.40, 4,2277.43,1615.41,4198.59,2.82,70.49,1.08,27.12,1.11,1.68,0.66,0.82,3.46,0.00,21.14,1.00,0.96,0.0000,0.0045,80.12,0.31,0.03,0.09,19.46, 0,4654.67,2771.80,4198.59,3.36,83.96,2.22,55.43,0.42,1.38,0.31,0.84,3.54,0.00,29.15,1.00,0.86,0.0000,0.0165,36.25,40.39,0.02,1.41,21.92, 2,1769.15,1284.27,4198.59,2.76,68.88,0.84,21.07,0.31,1.10,0.28,0.84,3.53,0.01,41.79,1.00,0.73,0.0000,0.0323,33.34,17.14,0.10,0.45,48.97, 4,1295.44,1176.92,4198.59,2.20,55.04,0.62,15.43,,33.000
LinuxPCM,2024-12-02T18:28:57.176Z,0.44,1.28,0.35,0.83,3.47,0.02,325.79,1.00,0.82,0.0000,0.0218,0.02,0.01,14940.12,11679.61,4202.38,2.56,63.96,0.89,22.22,42.10,26.74,0.00,0.14,31.02,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.82,0.00,0.00,0.44,1.28,0.35,0.83,3.47,0.02,325.79,1.00,0.82,0.0000,0.0218,0.02,0.01,0.00,0.03,0.00, 0,14940.12,11679.61,4202.38,2.56,63.96,0.89,22.22,42.10,26.74,0.00,0.14,31.02,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.82,25.65,0.00,0.18,1.64,0.11,0.83,3.49,0.00,3.66,1.00,0.96,0.0000,0.0047,13.56,67.42,0.00,0.18,18.84, 1,776.83,473.79,4202.38,3.28,81.98,0.37,9.24,0.00,0.47,0.01,0.83,3.48,0.01,0.08,0.92,0.48,0.0005,0.0070,0.72,80.82,0.00,0.36,18.10, 0,11.92,25.16,4202.38,0.95,23.70,0.01,0.14,0.39,1.08,0.36,0.83,3.49,0.00,62.04,1.00,0.68,0.0000,0.0380,43.42,27.88,0.00,0.03,28.67, 3,1632.06,1517.57,4202.38,2.15,53.77,0.78,19.42,0.17,0.59,0.30,0.82,3.46,0.00,77.61,1.00,0.11,0.0000,0.1062,36.04,5.48,0.00,0.00,58.48,10,730.73,1246.71,4202.38,1.17,29.31,0.35,8.69,0.93,1.67,0.56,0.82,3.46,0.00,17.68,1.00,0.96,0.0000,0.0045,67.53,13.45,0.00,0.18,18.84, 1,3897.41,2338.82,4202.38,3.33,83.32,1.85,46.37,1.11,1.67,0.67,0.82,3.46,0.00,21.28,1.00,0.96,0.0000,0.0045,81.19,0.35,0.00,0.36,18.10, 0,4683.34,2808.86,4202.38,3.33,83.37,2.23,55.72,0.53,1.19,0.45,0.83,3.47,0.00,64.68,1.00,0.76,0.0000,0.0291,53.90,17.41,0.00,0.03,28.67, 3,2220.93,1870.14,4202.38,2.38,59.38,1.06,26.42,0.23,0.71,0.33,0.82,3.46,0.00,78.76,1.00,0.33,0.0000,0.0798,40.44,1.08,0.00,0.00,58.48,10,986.90,1398.55,4202.38,1.41,35.28,0.47,11.74,,33.000
LinuxPCM,2024-12-02T18:28:58.175Z,0.45,1.25,0.36,0.82,3.46,0.02,352.26,1.00,0.81,0.0000,0.0232,0.02,0.01,15151.12,12159.34,4198.33,2.49,62.30,0.90,22.56,43.93,26.77,0.01,0.34,28.96,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.13,0.00,0.00,0.45,1.25,0.36,0.82,3.46,0.02,352.26,1.00,0.81,0.0000,0.0232,0.02,0.01,0.00,0.03,0.00, 0,15151.12,12159.34,4198.33,2.49,62.30,0.90,22.56,43.93,26.77,0.01,0.34,28.96,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.13,25.95,0.00,0.49,1.66,0.30,0.82,3.46,0.00,9.70,1.00,0.96,0.0000,0.0047,35.91,44.92,0.00,0.00,19.18, 1,2068.55,1242.69,4198.33,3.33,83.23,0.99,24.64,0.00,0.41,0.00,0.82,3.45,0.00,0.05,0.93,0.35,0.0006,0.0090,0.40,80.77,0.00,0.99,17.84, 0,5.54,13.66,4198.33,0.81,20.26,0.00,0.07,0.17,1.05,0.17,0.83,3.49,0.00,26.71,1.00,0.69,0.0000,0.0365,19.90,34.02,0.03,0.37,45.68, 5,731.39,693.91,4198.33,2.11,52.70,0.35,8.71,0.41,0.74,0.55,0.82,3.46,0.00,125.78,1.00,0.38,0.0000,0.0737,66.62,0.26,0.00,0.00,33.13,10,1706.02,2304.43,4198.33,1.48,37.02,0.81,20.32,0.62,1.67,0.37,0.82,3.45,0.00,11.77,1.00,0.96,0.0000,0.0045,45.01,35.81,0.00,0.00,19.18, 1,2592.58,1554.65,4198.33,3.34,83.38,1.24,30.88,1.11,1.68,0.66,0.82,3.44,0.00,21.10,1.00,0.96,0.0000,0.0045,80.81,0.36,0.00,0.99,17.84, 0,4654.81,2777.19,4198.33,3.35,83.80,2.22,55.44,0.54,1.41,0.38,0.83,3.48,0.00,33.89,1.00,0.87,0.0000,0.0150,46.07,7.85,0.03,0.37,45.68, 5,2253.76,1602.30,4198.33,2.81,70.33,1.07,26.84,0.27,0.58,0.47,0.83,3.48,0.00,123.26,1.00,0.10,0.0000,0.1083,56.73,10.15,0.00,0.00,33.13,10,1138.48,1970.50,4198.33,1.16,28.89,0.54,13.56,,33.000
LinuxPCM,2024-12-02T18:28:59.176Z,0.42,1.19,0.35,0.83,3.50,0.02,379.12,1.00,0.77,0.0000,0.0269,0.02,0.01,14095.13,11850.13,4202.75,2.38,59.47,0.84,20.96,42.25,23.86,0.19,1.07,32.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.74,0.00,0.00,0.42,1.19,0.35,0.83,3.50,0.02,379.12,1.00,0.77,0.0000,0.0269,0.02,0.01,0.00,0.03,0.00, 0,14095.13,11850.13,4202.75,2.38,59.47,0.84,20.96,42.25,23.86,0.19,1.07,32.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.74,25.54,0.00,0.38,1.00,0.38,0.83,3.50,0.00,67.61,1.00,0.64,0.0000,0.0426,45.56,37.86,0.00,0.03,16.55, 4,1587.88,1594.82,4202.75,1.99,49.78,0.76,18.89,0.00,0.48,0.00,0.83,3.50,0.00,0.06,0.94,0.37,0.0005,0.0078,0.49,80.62,0.03,0.19,18.66, 0,8.26,17.26,4202.75,0.96,23.92,0.00,0.10,0.22,1.12,0.20,0.84,3.52,0.01,30.07,1.00,0.73,0.0000,0.0319,23.83,26.31,0.73,3.71,45.43, 4,943.25,840.32,4202.75,2.24,56.12,0.45,11.22,0.27,0.78,0.35,0.84,3.52,0.00,76.52,1.00,0.44,0.0000,0.0671,41.62,8.15,0.00,0.36,49.87, 9,1141.20,1466.38,4202.75,1.56,38.91,0.54,13.58,0.66,1.20,0.55,0.83,3.49,0.00,72.53,1.00,0.78,0.0000,0.0262,65.96,17.46,0.00,0.03,16.55, 4,2770.34,2305.94,4202.75,2.40,60.07,1.32,32.96,1.12,1.67,0.67,0.83,3.48,0.00,21.31,1.00,0.96,0.0000,0.0045,80.70,0.42,0.03,0.19,18.66, 0,4693.83,2807.21,4202.75,3.34,83.60,2.23,55.84,0.43,1.34,0.32,0.84,3.52,0.00,34.35,1.00,0.84,0.0000,0.0190,38.41,11.74,0.73,3.71,45.43, 4,1809.08,1351.30,4202.75,2.68,66.94,0.86,21.52,0.27,0.78,0.35,0.84,3.54,0.00,76.66,1.00,0.44,0.0000,0.0672,41.46,8.30,0.00,0.36,49.87, 9,1141.30,1466.90,4202.75,1.56,38.90,0.54,13.58,,33.000
