#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:51:23.888Z,0.39,2.08,0.19,0.79,3.30,1.17,3.83,0.67,0.81,0.0001,0.0003,2.77,1.39,12968.47,6220.09,4202.41,4.17,104.25,0.77,19.29,23.55,27.32,0.71,1.13,47.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.65,0.00,0.00,0.39,2.08,0.19,0.79,3.30,1.17,3.83,0.67,0.81,0.0001,0.0003,2.77,1.39,1.08,3.09,0.00, 0,12968.47,6220.09,4202.41,4.17,104.25,0.77,19.29,23.55,27.32,0.71,1.13,47.29,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.65,16.37,0.00,0.00,0.35,0.01,0.85,3.57,0.01,0.07,0.79,0.44,0.0013,0.0072,0.78,19.60,1.19,3.97,74.46,10,9.83,27.95,4202.41,0.70,17.59,0.00,0.12,1.47,2.17,0.68,0.78,3.27,0.42,1.60,0.71,0.83,0.0001,0.0003,87.28,9.96,1.47,0.00,1.30, 0,6187.93,2852.81,4202.41,4.34,108.45,2.94,73.62,0.06,0.95,0.06,0.84,3.54,0.14,0.27,0.36,0.54,0.0005,0.0011,7.46,14.33,0.19,0.40,77.61,13,252.06,263.97,4202.41,1.91,47.74,0.12,3.00,1.23,2.47,0.50,0.78,3.27,0.09,0.90,0.87,0.87,0.0000,0.0002,63.74,0.34,0.00,0.15,35.78, 3,5157.84,2084.40,4202.41,4.95,123.73,2.45,61.37,0.19,1.51,0.13,0.77,3.25,0.24,0.45,0.56,0.79,0.0003,0.0006,16.50,3.88,1.19,3.97,74.46,10,811.68,536.04,4202.41,3.03,75.71,0.39,9.66,0.00,0.20,0.00,0.84,3.52,0.00,0.01,0.64,0.36,0.0033,0.0101,0.11,97.13,1.47,0.00,1.30, 0,0.77,3.84,4202.41,0.40,10.08,0.00,0.01,0.13,1.23,0.11,0.86,3.60,0.26,0.51,0.49,0.61,0.0005,0.0009,12.30,9.50,0.19,0.40,77.61,13,545.72,443.61,4202.41,2.46,61.51,0.26,6.49,0.00,0.35,0.00,0.85,3.57,0.00,0.02,0.72,0.40,0.0017,0.0067,0.21,63.87,0.00,0.15,35.78, 3,2.63,7.46,4202.41,0.70,17.62,0.00,0.03,,34.000
LinuxPCM,2024-12-02T18:51:24.888Z,0.39,2.06,0.19,0.77,3.25,1.32,4.25,0.65,0.80,0.0001,0.0003,3.11,1.42,13157.74,6375.14,4204.34,4.13,103.20,0.78,19.56,24.47,28.04,0.08,0.90,46.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.59,0.00,0.00,0.39,2.06,0.19,0.77,3.25,1.32,4.25,0.65,0.80,0.0001,0.0003,3.11,1.42,1.08,3.45,0.00, 0,13157.74,6375.14,4204.34,4.13,103.20,0.78,19.56,24.47,28.04,0.08,0.90,46.51,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.59,16.30,0.00,0.06,0.97,0.06,0.80,3.35,0.14,0.37,0.38,0.52,0.0006,0.0015,7.44,1.82,0.02,2.94,87.79,10,243.02,249.49,4204.34,1.95,48.70,0.12,2.89,1.59,2.19,0.73,0.77,3.24,0.42,1.72,0.73,0.83,0.0001,0.0003,94.01,5.70,0.06,0.01,0.21, 0,6664.60,3048.87,4204.34,4.37,109.30,3.17,79.26,0.00,0.67,0.01,0.79,3.30,0.01,0.03,0.65,0.47,0.0006,0.0024,0.67,0.99,0.00,0.65,97.68,13,14.86,22.25,4204.34,1.34,33.39,0.01,0.18,0.00,0.48,0.00,0.79,3.32,0.01,0.03,0.76,0.49,0.0011,0.0051,0.37,99.04,0.23,0.00,0.36, 5,5.81,12.20,4204.34,0.95,23.80,0.00,0.07,0.00,0.48,0.00,0.78,3.29,0.01,0.04,0.83,0.58,0.0007,0.0043,0.62,8.63,0.02,2.94,87.79,10,9.88,20.46,4204.34,0.97,24.15,0.00,0.12,0.00,0.39,0.00,0.77,3.25,0.00,0.02,0.66,0.43,0.0019,0.0060,0.21,99.51,0.06,0.01,0.21, 0,2.60,6.74,4204.34,0.77,19.32,0.00,0.03,0.00,0.24,0.00,0.78,3.27,0.01,0.04,0.62,0.33,0.0031,0.0087,0.52,1.15,0.00,0.65,97.68,13,4.14,16.98,4204.34,0.49,12.18,0.00,0.05,1.48,2.07,0.71,0.78,3.26,0.72,2.00,0.62,0.80,0.0001,0.0003,91.93,7.47,0.23,0.00,0.36, 5,6212.84,2998.15,4204.34,4.14,103.61,2.96,73.89,,34.000
LinuxPCM,2024-12-02T18:51:25.889Z,0.38,2.04,0.18,0.78,3.27,1.39,4.24,0.64,0.80,0.0001,0.0003,3.19,1.37,12699.91,6217.03,4203.04,4.09,102.14,0.76,18.88,23.72,29.45,0.16,0.80,45.86,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.63,0.00,0.00,0.38,2.04,0.18,0.78,3.27,1.39,4.24,0.64,0.80,0.0001,0.0003,3.19,1.37,1.22,3.34,0.00, 0,12699.91,6217.03,4203.04,4.09,102.14,0.76,18.88,23.72,29.45,0.16,0.80,45.86,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.63,16.36,0.00,0.00,0.44,0.01,0.77,3.25,0.02,0.08,0.76,0.49,0.0012,0.0057,0.94,3.37,0.23,2.31,93.15,10,13.57,30.69,4203.04,0.88,22.11,0.01,0.16,1.49,2.17,0.69,0.77,3.25,0.42,1.64,0.72,0.83,0.0001,0.0003,88.62,10.67,0.12,0.01,0.58, 0,6255.17,2882.44,4203.04,4.34,108.50,2.98,74.41,0.07,0.99,0.07,0.81,3.39,0.19,0.39,0.29,0.52,0.0007,0.0014,8.58,1.46,0.00,0.87,89.10,12,287.69,290.68,4203.04,1.98,49.48,0.14,3.42,0.62,1.95,0.32,0.81,3.40,0.42,1.07,0.58,0.76,0.0002,0.0004,39.54,59.53,0.29,0.03,0.61,10,2625.05,1344.27,4203.04,3.91,97.64,1.25,31.23,0.00,0.28,0.00,0.78,3.30,0.00,0.02,0.75,0.43,0.0016,0.0070,0.31,4.01,0.23,2.31,93.15,10,2.82,10.10,4203.04,0.56,13.98,0.00,0.03,0.00,0.51,0.00,0.77,3.24,0.01,0.03,0.79,0.56,0.0008,0.0040,0.39,98.89,0.12,0.01,0.58, 0,6.54,12.73,4203.04,1.03,25.71,0.00,0.08,0.00,0.23,0.00,0.78,3.29,0.01,0.03,0.61,0.33,0.0031,0.0084,0.52,9.52,0.00,0.87,89.10,12,3.99,16.96,4203.04,0.47,11.75,0.00,0.05,0.83,2.15,0.39,0.76,3.20,0.31,0.98,0.67,0.83,0.0001,0.0003,50.90,48.18,0.29,0.03,0.61,10,3505.08,1629.16,4203.04,4.30,107.57,1.67,41.70,,34.000
LinuxPCM,2024-12-02T18:51:26.889Z,0.39,2.08,0.19,0.77,3.25,1.24,4.26,0.67,0.79,0.0001,0.0003,3.01,1.40,12983.15,6248.00,4198.13,4.16,103.90,0.77,19.33,24.04,28.78,0.27,0.67,46.24,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.39,0.00,0.00,0.39,2.08,0.19,0.77,3.25,1.24,4.26,0.67,0.79,0.0001,0.0003,3.01,1.40,1.21,3.21,0.00, 1,12983.15,6248.00,4198.13,4.16,103.90,0.77,19.33,24.04,28.78,0.27,0.67,46.24,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.39,16.12,0.00,0.00,0.43,0.01,0.77,3.24,0.02,0.08,0.77,0.48,0.0013,0.0059,0.96,1.13,0.91,2.09,94.92,10,13.41,30.92,4198.13,0.87,21.68,0.01,0.16,0.28,1.45,0.20,0.79,3.34,0.32,0.77,0.58,0.73,0.0003,0.0006,24.63,75.21,0.04,0.00,0.12, 1,1188.15,821.41,4198.13,2.89,72.32,0.57,14.15,0.07,1.02,0.07,0.79,3.31,0.16,0.37,0.31,0.54,0.0006,0.0013,8.42,1.33,0.00,0.59,89.65,11,283.08,278.48,4198.13,2.03,50.83,0.13,3.37,0.00,0.47,0.00,0.77,3.22,0.01,0.03,0.75,0.52,0.0011,0.0049,0.34,99.24,0.13,0.00,0.29, 9,5.14,10.97,4198.13,0.94,23.44,0.00,0.06,0.00,0.29,0.00,0.78,3.26,0.00,0.02,0.76,0.44,0.0015,0.0067,0.30,1.78,0.91,2.09,94.92,10,2.83,9.77,4198.13,0.58,14.48,0.00,0.03,1.30,2.43,0.53,0.76,3.21,0.12,1.07,0.86,0.86,0.0000,0.0002,69.85,29.98,0.04,0.00,0.12, 1,5442.61,2239.51,4198.13,4.86,121.51,2.59,64.82,0.00,0.24,0.00,0.77,3.25,0.01,0.03,0.61,0.32,0.0032,0.0084,0.51,9.25,0.00,0.59,89.65,11,3.94,16.52,4198.13,0.48,11.92,0.00,0.05,1.44,2.13,0.68,0.78,3.26,0.60,1.90,0.65,0.79,0.0001,0.0003,87.28,12.29,0.13,0.00,0.29, 9,6044.00,2840.42,4198.13,4.26,106.39,2.88,71.98,,34.000
LinuxPCM,2024-12-02T18:51:27.889Z,0.37,2.01,0.19,0.79,3.30,1.45,4.33,0.63,0.78,0.0001,0.0003,3.44,1.36,12579.80,6266.47,4199.55,4.01,100.37,0.75,18.72,23.74,28.85,0.24,1.33,45.85,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.77,0.00,0.00,0.37,2.01,0.19,0.79,3.30,1.45,4.33,0.63,0.78,0.0001,0.0003,3.44,1.36,1.34,3.46,0.00, 1,12579.80,6266.47,4199.55,4.01,100.37,0.75,18.72,23.74,28.85,0.24,1.33,45.85,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.77,16.50,0.00,0.00,0.31,0.01,0.79,3.31,0.01,0.06,0.74,0.33,0.0020,0.0084,0.65,1.87,0.46,2.78,94.23, 9,6.81,21.62,4199.55,0.63,15.74,0.00,0.08,0.00,0.44,0.00,0.79,3.30,0.01,0.03,0.77,0.61,0.0010,0.0049,0.46,97.12,0.23,0.00,2.19, 1,6.65,15.04,4199.55,0.88,22.11,0.00,0.08,0.08,1.00,0.08,0.81,3.41,0.17,0.40,0.36,0.56,0.0005,0.0013,9.37,1.52,0.04,2.54,86.54,11,319.73,319.15,4199.55,2.00,50.09,0.15,3.81,1.37,2.17,0.63,0.78,3.28,0.54,1.64,0.64,0.81,0.0001,0.0003,80.76,18.59,0.21,0.00,0.43, 2,5759.19,2650.35,4199.55,4.35,108.65,2.74,68.57,0.00,0.39,0.00,0.78,3.29,0.01,0.03,0.81,0.54,0.0010,0.0054,0.50,2.03,0.46,2.78,94.23, 9,6.39,16.32,4199.55,0.78,19.56,0.00,0.08,1.43,2.08,0.69,0.78,3.28,0.51,1.72,0.69,0.82,0.0001,0.0003,88.52,9.06,0.23,0.00,2.19, 1,6024.95,2900.21,4199.55,4.15,103.87,2.87,71.73,0.00,0.19,0.00,0.79,3.31,0.01,0.03,0.66,0.32,0.0035,0.0106,0.52,10.37,0.04,2.54,86.54,11,3.20,17.27,4199.55,0.37,9.27,0.00,0.04,0.11,1.39,0.08,0.85,3.57,0.19,0.41,0.44,0.56,0.0004,0.0009,9.14,90.22,0.21,0.00,0.43, 2,452.89,326.51,4199.55,2.77,69.35,0.22,5.39,,34.000
LinuxPCM,2024-12-02T18:51:28.890Z,0.38,2.04,0.19,0.78,3.28,1.33,4.32,0.65,0.79,0.0001,0.0003,3.17,1.38,12839.95,6298.41,4203.48,4.08,101.93,0.76,19.09,23.98,28.92,0.07,0.90,46.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.77,0.00,0.00,0.38,2.04,0.19,0.78,3.28,1.33,4.32,0.65,0.79,0.0001,0.0003,3.17,1.38,1.31,3.24,0.00, 0,12839.95,6298.41,4203.48,4.08,101.93,0.76,19.09,23.98,28.92,0.07,0.90,46.12,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.77,16.48,0.00,0.00,0.37,0.01,0.78,3.26,0.02,0.07,0.74,0.43,0.0017,0.0075,0.72,1.15,0.00,0.73,97.39, 9,8.76,23.62,4203.48,0.74,18.55,0.00,0.10,0.00,0.45,0.00,0.79,3.32,0.01,0.04,0.76,0.59,0.0012,0.0053,0.48,99.18,0.11,0.00,0.23, 8,7.16,15.86,4203.48,0.90,22.57,0.00,0.09,0.07,1.01,0.07,0.81,3.38,0.17,0.42,0.37,0.54,0.0005,0.0014,9.09,1.44,0.04,2.87,86.56,11,309.85,307.51,4203.48,2.02,50.38,0.15,3.69,1.52,2.12,0.72,0.78,3.29,0.64,1.93,0.63,0.81,0.0001,0.0003,91.72,7.84,0.15,0.00,0.30, 0,6393.31,3018.95,4203.48,4.24,105.89,3.04,76.05,0.00,0.36,0.00,0.78,3.27,0.00,0.02,0.75,0.45,0.0012,0.0050,0.26,1.61,0.00,0.73,97.39,10,3.10,8.57,4203.48,0.72,18.06,0.00,0.04,1.45,2.11,0.69,0.78,3.26,0.48,1.80,0.70,0.82,0.0001,0.0003,88.96,10.70,0.11,0.00,0.23, 8,6114.08,2903.73,4203.48,4.21,105.28,2.91,72.70,0.00,0.19,0.00,0.78,3.28,0.01,0.03,0.64,0.32,0.0036,0.0105,0.52,10.01,0.04,2.87,86.56,11,3.26,16.98,4203.48,0.38,9.59,0.00,0.04,0.00,0.14,0.00,0.80,3.37,0.00,0.01,0.58,0.30,0.0064,0.0161,0.09,99.46,0.15,0.00,0.30, 0,0.44,3.20,4203.48,0.28,6.96,0.00,0.01,,34.000
LinuxPCM,2024-12-02T18:51:29.890Z,0.38,2.05,0.19,0.78,3.28,1.26,4.14,0.66,0.79,0.0001,0.0003,2.96,1.39,12888.75,6282.88,4200.76,4.10,102.57,0.77,19.18,23.92,27.81,0.09,1.59,46.58,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,0.00,0.00,0.38,2.05,0.19,0.78,3.28,1.26,4.14,0.66,0.79,0.0001,0.0003,2.96,1.39,1.23,3.12,0.00, 0,12888.75,6282.88,4200.76,4.10,102.57,0.77,19.18,23.92,27.81,0.09,1.59,46.58,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,16.24,0.00,0.00,0.29,0.00,0.78,3.29,0.01,0.05,0.74,0.26,0.0024,0.0104,0.52,0.97,0.00,0.25,98.26,10,4.88,17.11,4200.76,0.57,14.26,0.00,0.06,0.00,0.34,0.00,0.82,3.45,0.00,0.02,0.73,0.41,0.0018,0.0074,0.23,99.36,0.13,0.00,0.28, 0,2.72,8.01,4200.76,0.68,16.95,0.00,0.03,0.04,0.96,0.04,0.79,3.33,0.09,0.24,0.42,0.54,0.0006,0.0016,4.71,1.56,0.07,6.12,87.54,12,150.34,156.93,4200.76,1.92,47.90,0.07,1.79,1.53,2.13,0.72,0.78,3.29,0.62,1.90,0.65,0.80,0.0001,0.0003,91.85,7.72,0.17,0.00,0.26, 1,6436.58,3026.40,4200.76,4.25,106.34,3.06,76.61,0.00,0.38,0.00,0.81,3.41,0.00,0.02,0.76,0.47,0.0011,0.0048,0.26,1.23,0.00,0.25,98.26,10,3.40,8.92,4200.76,0.76,19.08,0.00,0.04,1.46,2.13,0.69,0.78,3.26,0.45,1.71,0.70,0.81,0.0001,0.0003,88.37,11.22,0.13,0.00,0.28, 0,6139.40,2881.89,4200.76,4.26,106.52,2.92,73.11,0.00,0.29,0.01,0.79,3.32,0.01,0.04,0.68,0.44,0.0022,0.0072,0.63,5.64,0.07,6.12,87.54,12,6.06,21.09,4200.76,0.57,14.36,0.00,0.07,0.03,0.89,0.04,0.81,3.39,0.06,0.16,0.46,0.50,0.0004,0.0011,4.80,94.78,0.17,0.00,0.26, 1,145.38,162.53,4200.76,1.79,44.73,0.07,1.73,,34.000
LinuxPCM,2024-12-02T18:51:30.890Z,0.39,2.06,0.19,0.78,3.29,1.26,4.01,0.66,0.81,0.0001,0.0003,2.97,1.41,13118.38,6377.79,4203.40,4.11,102.84,0.78,19.51,24.20,27.27,0.87,1.57,46.10,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.79,0.00,0.00,0.39,2.06,0.19,0.78,3.29,1.26,4.01,0.66,0.81,0.0001,0.0003,2.97,1.41,1.23,3.15,0.00, 0,13118.38,6377.79,4203.40,4.11,102.84,0.78,19.51,24.20,27.27,0.87,1.57,46.10,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.79,16.51,0.00,0.00,0.33,0.00,0.80,3.35,0.01,0.05,0.73,0.30,0.0021,0.0086,0.53,1.36,3.15,0.74,94.22,10,5.99,17.89,4203.40,0.67,16.75,0.00,0.07,0.00,0.44,0.00,0.82,3.45,0.01,0.03,0.75,0.41,0.0012,0.0053,0.33,98.86,0.16,0.00,0.66, 0,4.92,11.25,4203.40,0.88,21.88,0.00,0.06,0.01,0.85,0.02,0.83,3.49,0.04,0.09,0.55,0.59,0.0006,0.0017,1.82,3.24,0.04,5.52,89.38,12,54.21,63.66,4203.40,1.70,42.58,0.03,0.64,1.24,2.09,0.59,0.78,3.26,0.53,1.50,0.63,0.82,0.0001,0.0003,76.25,23.48,0.14,0.00,0.13, 2,5206.74,2485.99,4203.40,4.19,104.72,2.48,61.93,0.00,0.38,0.00,0.82,3.46,0.00,0.02,0.75,0.44,0.0012,0.0053,0.28,1.62,3.15,0.74,94.22,10,3.60,9.56,4203.40,0.75,18.80,0.00,0.04,1.46,2.13,0.68,0.78,3.27,0.47,1.71,0.70,0.82,0.0001,0.0003,87.85,11.33,0.16,0.00,0.66, 0,6120.84,2872.89,4203.40,4.26,106.53,2.91,72.81,0.02,0.91,0.02,0.83,3.47,0.04,0.11,0.53,0.56,0.0005,0.0014,2.46,2.61,0.04,5.52,89.38,12,78.02,85.44,4203.40,1.83,45.66,0.04,0.93,0.39,1.98,0.20,0.82,3.45,0.17,0.50,0.62,0.78,0.0001,0.0003,24.05,75.68,0.14,0.00,0.13, 2,1644.05,831.09,4203.40,3.96,98.91,0.78,19.56,,34.000
LinuxPCM,2024-12-02T18:51:31.891Z,0.40,2.09,0.19,0.78,3.28,1.26,4.15,0.66,0.80,0.0001,0.0003,2.80,1.44,13441.36,6417.22,4202.25,4.19,104.73,0.80,19.99,24.44,28.12,0.05,0.73,46.66,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.84,0.00,0.00,0.40,2.09,0.19,0.78,3.28,1.26,4.15,0.66,0.80,0.0001,0.0003,2.80,1.44,1.08,3.16,0.00, 0,13441.36,6417.22,4202.25,4.19,104.73,0.80,19.99,24.44,28.12,0.05,0.73,46.66,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.84,16.58,0.00,0.00,0.33,0.00,0.79,3.30,0.01,0.05,0.73,0.28,0.0020,0.0079,0.60,1.01,0.00,1.09,97.30,10,6.58,19.83,4202.25,0.66,16.60,0.00,0.08,1.58,2.16,0.73,0.78,3.27,0.45,1.68,0.71,0.83,0.0001,0.0003,94.31,5.55,0.03,0.00,0.11, 0,6649.64,3083.30,4202.25,4.31,107.83,3.16,79.12,0.00,0.38,0.00,0.79,3.31,0.00,0.03,0.83,0.52,0.0007,0.0043,0.50,8.69,0.05,1.83,88.93,13,6.35,16.57,4202.25,0.77,19.17,0.00,0.08,1.55,2.16,0.72,0.78,3.29,0.64,1.95,0.65,0.80,0.0001,0.0003,91.67,7.92,0.14,0.00,0.27, 3,6516.71,3014.16,4202.25,4.32,108.10,3.10,77.54,0.00,0.34,0.00,0.80,3.35,0.01,0.02,0.68,0.39,0.0017,0.0056,0.28,1.33,0.00,1.09,97.31,10,3.16,9.25,4202.25,0.68,17.10,0.00,0.04,0.00,0.23,0.00,0.81,3.38,0.00,0.01,0.64,0.35,0.0030,0.0087,0.10,99.75,0.03,0.00,0.11, 0,0.78,3.45,4202.25,0.45,11.29,0.00,0.01,0.06,0.98,0.06,0.80,3.34,0.15,0.38,0.36,0.55,0.0006,0.0015,7.75,1.44,0.05,1.83,88.93,13,253.27,258.97,4202.25,1.96,48.90,0.12,3.01,0.00,0.42,0.00,0.79,3.32,0.01,0.03,0.74,0.52,0.0013,0.0054,0.35,99.24,0.14,0.00,0.27, 3,4.87,11.69,4202.25,0.83,20.82,0.00,0.06,,34.000
LinuxPCM,2024-12-02T18:51:32.891Z,0.40,2.12,0.19,0.78,3.27,1.20,4.03,0.67,0.80,0.0001,0.0003,2.77,1.45,13508.77,6372.53,4199.91,4.24,105.99,0.80,20.11,24.37,28.20,0.20,0.48,46.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.75,0.00,0.00,0.40,2.12,0.19,0.78,3.27,1.20,4.03,0.67,0.80,0.0001,0.0003,2.77,1.45,1.08,3.14,0.00, 0,13508.77,6372.53,4199.91,4.24,105.99,0.80,20.11,24.37,28.20,0.20,0.48,46.75,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.75,16.48,0.00,0.00,0.25,0.00,0.78,3.27,0.01,0.04,0.73,0.24,0.0028,0.0112,0.47,0.96,0.00,0.39,98.18,11,3.93,15.44,4199.91,0.51,12.74,0.00,0.05,1.61,2.20,0.73,0.78,3.26,0.41,1.66,0.73,0.83,0.0001,0.0002,94.35,5.47,0.07,0.00,0.11, 0,6750.95,3072.85,4199.91,4.39,109.85,3.22,80.39,0.00,0.35,0.00,0.78,3.26,0.01,0.03,0.76,0.55,0.0013,0.0057,0.44,9.25,0.48,1.48,88.36,13,4.95,14.31,4199.91,0.69,17.31,0.00,0.06,1.55,2.17,0.71,0.78,3.27,0.62,1.89,0.64,0.80,0.0001,0.0003,91.66,7.72,0.23,0.05,0.35, 3,6493.18,2999.07,4199.91,4.33,108.25,3.09,77.32,0.00,0.20,0.00,0.78,3.28,0.00,0.01,0.66,0.37,0.0030,0.0095,0.15,1.27,0.00,0.39,98.19,11,0.94,4.77,4199.91,0.40,9.91,0.00,0.01,0.00,0.42,0.00,0.78,3.29,0.00,0.01,0.68,0.49,0.0012,0.0041,0.11,99.71,0.07,0.00,0.11, 0,1.46,3.51,4199.91,0.83,20.81,0.00,0.02,0.06,0.98,0.06,0.80,3.37,0.14,0.38,0.36,0.52,0.0006,0.0015,7.65,2.04,0.48,1.48,88.36,13,252.12,258.10,4199.91,1.95,48.84,0.12,3.00,0.00,0.27,0.00,0.78,3.28,0.00,0.01,0.59,0.35,0.0037,0.0096,0.14,99.24,0.23,0.05,0.35, 3,1.23,4.48,4199.91,0.55,13.72,0.00,0.01,,34.000
